시도교육청코드,시도교육청명,표준학교코드,학교명,주야과정명,계열명,수정일
N10,충청남도교육청,8161009,사곡중학교,주간,일반계,20220901
N10,충청남도교육청,8140088,삽교고등학교,주간,상업계,20220901
N10,충청남도교육청,8140088,삽교고등학교,주간,일반계,20220901
N10,충청남도교육청,8271007,삽교중학교,주간,일반계,20220901
N10,충청남도교육청,8140089,서령고등학교,주간,일반계,20220901
N10,충청남도교육청,8191017,서령중학교,주간,일반계,20220901
N10,충청남도교육청,8241011,서림여자중학교,주간,일반계,20220901
N10,충청남도교육청,8241005,서면중학교,주간,일반계,20220901
N10,충청남도교육청,8140200,서산고등학교,주간,상업계,20220901
N10,충청남도교육청,8140200,서산고등학교,주간,일반계,20220901
N10,충청남도교육청,8140391,서산공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8191008,서산부춘중학교,주간,일반계,20220901
N10,충청남도교육청,8140198,서산성봉학교,주간,일반계,20220901
N10,충청남도교육청,8140054,서산여자고등학교,주간,상업계,20220901
N10,충청남도교육청,8140054,서산여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8191009,서산여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140260,서산중앙고등학교,주간,공업계,20220901
N10,충청남도교육청,8140260,서산중앙고등학교,주간,농업계,20220901
N10,충청남도교육청,8140260,서산중앙고등학교,주간,일반계,20220901
N10,충청남도교육청,8191011,서산중학교,주간,일반계,20220901
N10,충청남도교육청,8140090,서야고등학교,주간,일반계,20220901
N10,충청남도교육청,8291012,서야중학교,주간,일반계,20220901
N10,충청남도교육청,8140209,서일고등학교,주간,일반계,20220901
N10,충청남도교육청,8191010,서일중학교,주간,일반계,20220901
N10,충청남도교육청,8140055,서천고등학교,주간,일반계,20220901
N10,충청남도교육청,8140056,서천여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8140153,서천여자상업고등학교,주간,상업계,20220901
N10,충청남도교육청,8140217,서천여자정보고등학교,주간,상업계,20220901
N10,충청남도교육청,8241006,서천여자중학교,주간,일반계,20220901
N10,충청남도교육청,8241007,서천중학교,주간,일반계,20220901
N10,충청남도교육청,8140091,서해삼육고등학교,주간,일반계,20220901
N10,충청남도교육청,8261013,서해삼육중학교,주간,일반계,20220901
N10,충청남도교육청,8291013,석문중학교,주간,일반계,20220901
N10,충청남도교육청,8231007,석성중학교,주간,일반계,20220901
N10,충청남도교육청,8181006,선도중학교,주간,일반계,20220901
N10,충청남도교육청,8140266,설화고등학교,주간,일반계,20220901
N10,충청남도교육청,8181118,설화중학교,주간,일반계,20220901
N10,충청남도교육청,8140092,성남고등학교,주간,일반계,20220901
N10,충청남도교육청,8211010,성남중학교,주간,일반계,20220901
N10,충청남도교육청,8191012,성연중학교,주간,일반계,20220901
N10,충청남도교육청,8140057,성환고등학교,주간,가사실업계,20220901
N10,충청남도교육청,8140057,성환고등학교,주간,상업계,20220901
N10,충청남도교육청,8140057,성환고등학교,주간,일반계,20220901
N10,충청남도교육청,8151013,성환중학교,주간,일반계,20220901
